Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
1.2,00:00:01,2.04,128.33,14.48,0.77,11.28,87.90,19.33,1002.20,24.23,32.22
8.66,00:00:08,2.01,126.50,8.46,0.79,6.72,53.12,18.28,1002.20,24.23,32.28
14.79,00:00:14,2.47,155.50,10.65,0.75,8.05,51.77,18.19,1002.10,24.23,32.31
21.57,00:00:21,3.13,197.50,8.79,0.98,8.66,43.85,17.81,1002.10,24.23,32.37
28.09,00:00:28,3.41,215.00,9.29,0.95,8.90,41.40,17.62,1002.20,24.23,32.42
33.69,00:00:33,3.51,220.83,10.79,0.90,9.72,44.02,17.79,1002.10,24.24,32.43
39.07,00:00:39,3.46,217.83,10.35,0.98,10.17,46.69,18.00,1002.20,24.24,32.45
44.89,00:00:44,2.96,186.67,10.11,0.81,8.22,44.03,17.75,1002.10,24.24,32.46
52.56,00:00:52,2.98,187.50,8.32,1.06,8.84,47.15,18.06,1002.10,24.24,32.44
59.1,00:00:59,3.06,192.67,8.77,1.06,9.38,48.68,18.15,1002.10,24.24,32.44
64.59,00:01:04,3.29,207.00,11.09,0.91,10.19,49.23,18.13,1002.20,24.24,32.45
68.96,00:01:08,3.09,194.67,12.64,0.78,9.90,50.86,18.16,1002.10,24.24,32.44
75.56,00:01:15,2.97,187.00,9.62,0.95,9.17,49.04,18.13,1002.20,24.24,32.43
81.44,00:01:21,3.34,210.67,10.06,1.06,10.69,50.74,18.26,1002.20,24.23,32.40
87.77,00:01:27,3.43,215.83,9.72,1.15,11.25,52.12,18.36,1002.10,24.24,32.41
92.43,00:01:32,2.72,171.67,11.52,0.82,9.52,55.46,18.41,1002.20,24.24,32.38
99.7,00:01:39,2.63,165.50,8.47,0.94,8.04,48.58,18.10,1002.10,24.24,32.35
106.13,00:01:46,2.96,186.33,9.66,0.97,9.44,50.66,18.23,1002.20,24.24,32.34
111.55,00:01:51,3.13,197.00,9.92,0.95,9.48,48.12,18.08,1002.20,24.24,32.30
117.67,00:01:57,2.87,180.83,9.91,0.82,8.20,45.35,17.85,1002.10,24.24,32.30
123.53,00:02:03,3.22,202.83,10.27,0.96,9.94,49.01,18.14,1002.10,24.23,32.26
129.5,00:02:09,3.57,224.67,10.55,1.14,12.11,53.90,18.44,1002.20,24.24,32.25
136.14,00:02:16,2.84,178.83,9.24,1.05,9.72,54.35,18.44,1002.10,24.24,32.22
142.25,00:02:22,2.82,177.83,9.49,1.03,9.80,55.11,18.46,1002.10,24.23,32.19
148.46,00:02:28,2.68,168.83,9.29,1.00,9.35,55.38,18.47,1002.10,24.24,32.18
155.05,00:02:35,2.89,182.33,10.03,1.05,10.55,57.86,18.59,1002.10,24.24,32.15
160.36,00:02:40,2.86,180.17,10.88,1.02,11.16,61.94,18.74,1002.10,24.24,32.13
166.55,00:02:46,2.84,179.00,10.09,1.12,11.30,63.13,18.80,1002.10,24.23,32.11
171.74,00:02:51,2.80,176.17,11.06,1.05,11.66,66.19,18.88,1002.20,24.23,32.08
177.44,00:02:57,2.53,159.17,10.14,1.02,10.43,65.53,18.86,1002.10,24.24,32.06
183.24,00:03:03,2.90,182.50,10.92,1.10,12.05,66.03,18.89,1002.10,24.23,32.02
187.62,00:03:07,2.80,176.50,12.33,0.98,12.16,68.90,18.95,1002.10,24.23,32.00
193.95,00:03:13,2.37,149.50,10.19,0.91,9.27,62.01,18.71,1002.10,24.23,31.97
198.61,00:03:18,3.13,197.33,13.23,1.06,14.05,71.20,19.03,1002.20,24.23,31.95
203.5,00:03:23,2.77,174.67,10.71,1.11,11.90,68.13,18.96,1002.10,24.23,31.94
208.84,00:03:28,2.51,157.83,11.17,0.95,10.71,67.86,18.91,1002.10,24.23,31.91
214.96,00:03:34,2.47,155.83,10.89,0.99,10.87,69.76,18.98,1002.10,24.23,31.91
220.24,00:03:40,2.42,152.17,10.73,1.01,10.87,71.43,19.03,1002.10,24.23,31.88
226.43,00:03:46,2.37,149.00,10.22,0.98,10.10,67.79,18.92,1002.20,24.23,31.89
232.78,00:03:52,2.20,138.50,9.48,0.89,8.48,61.23,18.67,1002.10,24.23,31.88
239.77,00:03:59,2.17,136.67,8.98,0.89,8.07,59.05,18.59,1002.20,24.23,31.86
247.77,00:04:07,1.73,109.00,6.80,0.76,5.19,47.61,17.96,1002.20,24.23,31.89
255.83,00:04:15,1.88,118.67,7.43,0.71,5.28,44.49,17.71,1002.20,24.23,31.93
263.93,00:04:23,2.04,128.83,7.40,0.74,5.53,42.92,17.62,1002.20,24.23,31.96
272.96,00:04:32,2.22,139.67,6.90,0.80,5.55,39.74,17.40,1002.10,24.23,31.98
281.19,00:04:41,2.34,147.33,6.92,0.81,5.60,38.01,17.24,1002.10,24.23,31.99
289.91,00:04:49,2.57,162.00,7.16,0.82,5.89,36.36,17.08,1002.10,24.23,32.00
297.83,00:04:57,2.67,168.00,7.40,0.79,5.92,35.24,16.94,1002.20,24.23,32.02
308.55,00:05:08,2.34,147.50,8.10,0.62,5.05,34.24,16.63,1002.10,24.23,32.01
318.57,00:05:18,1.93,121.83,6.01,0.68,4.12,33.82,16.67,1002.10,24.22,32.01
326.53,00:05:26,2.34,147.17,7.38,0.65,4.81,32.68,16.47,1002.10,24.22,32.03
334.23,00:05:34,2.80,176.50,8.21,0.69,5.70,32.29,16.47,1002.10,24.23,32.06
342.01,00:05:42,2.58,162.50,7.82,0.65,5.10,31.38,16.28,1002.10,24.23,32.05
349.2,00:05:49,2.41,151.67,7.99,0.59,4.78,31.52,16.22,1002.10,24.23,32.08
356.58,00:05:56,2.33,146.50,8.07,0.58,4.71,32.15,16.29,1002.00,24.23,32.09
365.31,00:06:05,2.44,153.50,7.35,0.68,5.03,32.77,16.52,1002.10,24.23,32.09
372.8,00:06:12,2.31,145.33,7.90,0.56,4.47,30.76,16.05,1002.10,24.23,32.10
379.88,00:06:19,2.38,150.00,7.94,0.59,4.73,31.53,16.22,1002.10,24.23,32.11
389.97,00:06:29,2.66,167.67,6.47,0.76,4.98,29.70,16.16,1002.10,24.23,32.10
396.58,00:06:36,2.73,172.00,8.32,0.64,5.38,31.28,16.27,1002.10,24.23,32.10
403.65,00:06:43,2.88,181.33,9.44,0.61,5.83,32.15,16.35,1002.10,24.22,32.10
409.63,00:06:49,3.25,204.83,8.64,0.74,6.44,31.44,16.41,1002.10,24.22,32.10
417,00:06:57,3.49,219.67,8.75,0.83,7.34,33.41,16.75,1002.10,24.22,32.07
423.54,00:07:03,3.07,193.50,8.43,0.75,6.33,32.71,16.59,1002.10,24.22,32.02
430.8,00:07:10,3.28,206.50,8.38,0.87,7.31,35.40,17.01,1002.10,24.22,31.99
438.81,00:07:18,3.05,192.33,7.70,0.87,6.73,34.99,16.96,1002.10,24.22,31.96
447.18,00:07:27,2.80,176.17,7.14,0.85,6.07,34.46,16.88,1002.10,24.22,31.91
455.54,00:07:35,2.27,143.17,6.99,0.70,4.91,34.29,16.74,1002.10,24.21,31.89
463.72,00:07:43,2.55,160.50,7.86,0.70,5.53,34.45,16.75,1002.10,24.22,31.90
471.28,00:07:51,2.61,164.17,7.30,0.71,5.20,31.67,16.41,1002.10,24.21,31.88
479.85,00:07:59,2.70,169.83,7.33,0.71,5.22,30.74,16.26,1002.10,24.21,31.88
487.41,00:08:07,2.53,159.33,7.56,0.63,4.79,30.06,16.05,1002.10,24.21,31.89
495.54,00:08:15,2.70,170.00,7.47,0.69,5.20,30.59,16.22,1002.10,24.21,31.87
503.94,00:08:23,2.84,179.00,7.36,0.72,5.37,30.00,16.17,1002.00,24.21,31.87
510.38,00:08:30,3.67,231.17,9.53,0.79,7.59,32.83,16.64,1002.10,24.21,31.86
516.49,00:08:36,3.32,209.00,9.14,0.70,6.45,30.86,16.28,1002.10,24.21,31.84
524.4,00:08:44,2.74,172.33,7.51,0.70,5.32,30.87,16.28,1002.00,24.20,31.81
531.33,00:08:51,2.82,177.67,8.67,0.64,5.61,31.58,16.31,1002.10,24.21,31.81
539.83,00:08:59,2.43,153.33,7.23,0.67,4.86,31.70,16.36,1002.10,24.20,31.79
546.8,00:09:06,2.53,159.17,8.64,0.56,4.85,30.47,16.00,1002.00,24.20,31.81
553.52,00:09:13,3.25,205.00,9.26,0.65,6.04,29.46,15.98,1002.00,24.20,31.81
560.98,00:09:20,3.06,192.50,7.64,0.72,5.50,28.57,15.92,1002.10,24.20,31.81
568.95,00:09:28,3.19,200.67,7.57,0.78,5.96,29.70,16.18,1002.00,24.20,31.80
576.14,00:09:36,3.35,211.00,8.16,0.76,6.20,29.38,16.11,1002.00,24.20,31.78
584.6,00:09:44,3.09,194.50,7.98,0.74,5.95,30.59,16.28,1002.00,24.20,31.76
591.28,00:09:51,3.45,217.50,7.86,0.84,6.67,30.67,16.38,1002.00,24.20,31.74
598.93,00:09:58,3.21,202.33,7.88,0.76,5.99,29.61,16.13,1002.00,24.20,31.74
604.89,00:10:04,4.94,311.50,21.73,0.34,7.55,24.24,13.68,1001.90,24.20,31.62
607.39,00:10:07,6.99,440.50,20.10,0.51,10.36,23.52,14.39,1002.00,24.20,31.61
610.23,00:10:10,5.69,358.17,19.70,0.39,7.80,21.78,13.26,1002.00,24.20,31.61
613.68,00:10:13,10.99,692.33,16.02,0.89,14.41,20.81,14.28,1001.80,24.20,31.59
616.81,00:10:16,8.99,566.17,23.20,0.47,11.07,19.55,12.89,1001.70,24.20,31.58
621.97,00:10:21,7.44,469.00,10.65,0.81,8.70,18.55,13.36,1001.90,24.20,31.55
625.29,00:10:25,8.56,539.00,21.85,0.49,10.85,20.13,13.22,1002.00,24.20,31.54
628.1,00:10:28,6.70,421.83,22.66,0.40,9.23,21.88,13.38,1001.90,24.20,31.53
631.33,00:10:31,9.01,567.67,17.45,0.65,11.41,20.10,13.67,1002.00,24.20,31.52
634.22,00:10:34,10.30,648.83,20.13,0.63,12.74,19.64,13.46,1001.90,24.21,31.50
638.23,00:10:38,12.00,755.83,14.57,1.00,14.64,19.37,13.88,1002.00,24.21,31.49
641.35,00:10:41,8.91,561.50,16.66,0.65,10.88,19.38,13.40,1002.00,24.20,31.46
646.33,00:10:46,9.68,610.00,13.28,0.92,12.29,20.15,14.08,1002.10,24.21,31.45
650.79,00:10:50,7.33,461.67,14.39,0.64,9.30,20.14,13.68,1001.90,24.21,31.43
655.04,00:10:55,12.20,768.67,13.21,1.18,15.68,20.40,14.35,1001.90,24.21,31.44
658.48,00:10:58,8.36,526.67,17.37,0.67,11.68,22.18,14.39,1002.10,24.21,31.41
662.74,00:11:02,8.54,538.00,14.17,0.86,12.22,22.71,14.80,1002.00,24.21,31.42
667.74,00:11:07,10.60,667.83,11.88,1.18,14.11,21.13,14.58,1002.10,24.21,31.42
673.26,00:11:13,7.69,484.50,9.92,1.01,10.07,20.78,14.36,1001.90,24.21,31.42
677.93,00:11:17,8.97,565.00,14.84,0.79,11.82,20.92,14.19,1002.10,24.21,31.40
682.61,00:11:22,10.66,671.33,13.06,0.99,13.03,19.41,13.89,1001.90,24.22,31.40
686.12,00:11:26,8.63,543.67,15.47,0.69,10.77,19.81,13.65,1002.10,24.22,31.40
690.25,00:11:30,8.70,548.17,14.32,0.79,11.35,20.71,14.12,1001.90,24.21,31.42
694.71,00:11:34,9.78,616.00,14.43,0.87,12.65,20.54,14.16,1002.00,24.22,31.42
697.53,00:11:37,6.87,432.50,18.38,0.48,8.98,20.76,13.42,1002.10,24.22,31.40
702.07,00:11:42,10.41,655.83,12.66,1.12,14.19,21.64,14.69,1002.00,24.22,31.40
706.29,00:11:46,6.89,433.83,17.16,0.55,9.54,21.99,14.07,1002.10,24.22,31.41
708.79,00:11:48,7.22,454.83,20.91,0.50,10.51,23.11,14.23,1002.00,24.22,31.39
715.24,00:11:55,7.13,449.17,10.92,0.87,9.55,21.26,14.39,1002.10,24.22,31.38
718.24,00:11:58,10.70,674.33,13.92,0.94,13.14,19.49,13.87,1001.90,24.22,31.39
722.93,00:12:02,11.19,705.17,14.96,0.94,14.15,20.07,14.07,1002.00,24.23,31.40
727.49,00:12:07,9.49,598.17,13.23,0.93,12.36,20.66,14.26,1002.00,24.22,31.38
731.12,00:12:11,8.81,554.83,14.45,0.81,11.76,21.20,14.30,1001.80,24.22,31.38
736.13,00:12:16,10.17,640.67,13.50,1.01,13.71,21.40,14.55,1001.80,24.23,31.38
739.94,00:12:19,7.80,491.67,15.87,0.72,11.43,23.25,14.77,1002.00,24.23,31.38
742.94,00:12:22,6.90,434.67,20.51,0.50,10.31,23.72,14.40,1001.90,24.23,31.39
745.87,00:12:25,6.43,405.00,21.05,0.46,9.81,24.22,14.40,1001.70,24.23,31.40
748.39,00:12:28,8.51,536.00,23.00,0.56,12.89,24.05,14.67,1002.00,24.23,31.39
751.08,00:12:31,10.25,645.67,21.04,0.69,14.61,22.63,14.56,1001.70,24.23,31.38
753.27,00:12:33,9.24,581.83,21.72,0.59,12.87,22.12,14.20,1001.70,24.23,31.38
756.51,00:12:36,10.44,657.50,22.62,0.66,15.06,22.90,14.58,1001.70,24.23,31.37
763.04,00:12:43,11.07,697.17,8.31,1.90,15.82,22.69,15.23,1001.70,24.23,31.40
768.21,00:12:48,7.68,484.00,13.53,0.88,12.00,24.79,15.34,1002.00,24.24,31.44
771.47,00:12:51,6.99,440.33,15.05,0.68,10.28,23.35,14.74,1001.90,24.24,31.44
775.2,00:12:55,10.54,664.17,18.94,0.78,14.85,22.36,14.61,1001.90,24.25,31.46
778.11,00:12:58,8.07,508.17,17.96,0.59,10.71,21.08,13.88,1001.90,24.24,31.45
782.15,00:13:02,8.64,544.50,17.10,0.72,12.35,22.68,14.62,1001.80,24.25,31.44
785.37,00:13:05,9.25,582.67,18.75,0.69,13.12,22.52,14.53,1001.80,24.25,31.44
788.24,00:13:08,8.97,565.17,21.01,0.61,12.92,22.86,14.47,1001.80,24.24,31.44
790.95,00:13:10,10.89,686.00,22.08,0.72,16.03,23.37,14.81,1001.50,24.24,31.46
793.39,00:13:13,8.66,545.50,25.46,0.49,12.60,23.10,14.20,1001.80,24.25,31.44
795.16,00:13:15,7.51,472.83,24.76,0.44,10.89,23.03,13.94,1001.70,24.25,31.46
798.71,00:13:18,8.64,544.50,20.57,0.61,12.74,23.40,14.63,1001.80,24.24,31.44
803.38,00:13:23,9.28,584.33,12.43,0.99,12.39,21.20,14.48,1001.60,24.25,31.45
806.5,00:13:26,8.95,564.00,16.66,0.72,12.07,21.40,14.24,1001.70,24.25,31.45
811.45,00:13:31,10.70,674.00,13.49,1.09,14.81,21.97,14.77,1001.90,24.25,31.45
815.32,00:13:35,7.90,498.00,16.61,0.67,11.27,22.63,14.53,1001.70,24.25,31.47
818.65,00:13:38,7.81,492.33,16.03,0.74,11.95,24.27,15.06,1001.80,24.25,31.47
821.24,00:13:41,8.71,548.83,20.18,0.62,12.71,23.16,14.59,1001.80,24.26,31.45
825.4,00:13:45,10.26,646.17,16.30,0.88,14.45,22.36,14.73,1001.80,24.26,31.47
828.5,00:13:48,9.35,589.33,19.07,0.69,13.33,22.62,14.56,1001.60,24.26,31.48
831.72,00:13:51,10.20,642.83,19.06,0.78,14.99,23.32,14.87,1001.90,24.26,31.48
834.37,00:13:54,10.11,637.17,23.49,0.63,14.96,23.48,14.69,1001.70,24.26,31.50
836.89,00:13:56,10.20,642.83,23.62,0.64,15.25,23.72,14.77,1001.40,24.27,31.49
841.14,00:14:01,13.09,824.67,13.26,1.45,19.31,23.42,15.30,1001.70,24.26,31.50
845.68,00:14:05,6.57,413.67,14.16,0.75,10.73,25.94,15.45,1001.70,24.27,31.53
850.04,00:14:10,9.63,606.50,13.53,1.07,14.48,23.87,15.25,1001.60,24.26,31.57
854.93,00:14:14,10.53,663.17,11.80,1.33,15.80,23.82,15.36,1001.80,24.26,31.60
859.43,00:14:19,8.47,533.67,14.08,0.93,13.21,24.75,15.36,1001.80,24.26,31.63
864.21,00:14:24,7.05,444.17,11.86,0.90,10.75,24.20,15.21,1001.90,24.27,31.67
869,00:14:29,5.59,352.33,12.21,0.74,9.12,25.88,15.43,1001.90,24.27,31.70
875.65,00:14:35,11.78,742.00,12.04,1.42,17.19,23.17,15.24,1001.90,24.27,31.71
881.63,00:14:41,10.24,644.83,10.49,1.47,15.47,23.99,15.44,1001.80,24.27,31.71
886.08,00:14:46,9.24,582.33,13.10,1.13,14.87,25.54,15.65,1001.80,24.27,31.74
889.29,00:14:49,7.36,463.67,15.59,0.80,12.58,27.13,15.75,1001.80,24.28,31.76
895.33,00:14:55,9.69,610.33,11.06,1.46,16.19,26.53,15.97,1001.70,24.28,31.77
899.38,00:14:59,10.51,662.17,14.49,1.25,18.14,27.39,16.06,1001.90,24.28,31.79
902.78,00:15:02,7.48,471.33,15.86,0.83,13.30,28.22,15.98,1001.80,24.28,31.82
906.74,00:15:06,6.88,433.17,17.28,0.68,11.77,27.17,15.60,1001.70,24.28,31.86
908.2,00:15:08,7.02,442.33,28.36,0.40,11.55,26.11,14.60,1001.70,24.28,31.86
910.31,00:15:10,10.03,631.83,26.08,0.60,15.88,25.13,15.04,1001.80,24.28,31.87
913.2,00:15:13,11.72,738.17,18.61,0.92,17.12,23.19,14.98,1001.60,24.28,31.88
915.39,00:15:15,11.70,737.00,25.59,0.67,17.31,23.49,14.76,1001.60,24.28,31.90
918.62,00:15:18,12.88,811.67,17.06,1.11,19.04,23.46,15.17,1001.60,24.28,31.91
926.33,00:15:26,13.03,820.67,15.87,1.19,18.93,23.07,15.11,1001.50,24.28,32.03
928.81,00:15:28,12.28,773.83,24.84,0.78,19.55,25.26,15.34,1001.20,24.29,32.08
931.34,00:15:31,9.52,599.50,24.87,0.58,14.60,24.35,14.80,1001.30,24.29,32.15
933.05,00:15:33,11.54,726.83,30.29,0.58,17.75,24.42,14.82,1001.20,24.29,32.18
935.35,00:15:35,13.18,830.33,26.94,0.73,19.93,24.00,14.98,1001.20,24.29,32.22
937.64,00:15:37,15.04,947.83,26.26,0.83,21.88,23.08,14.86,1000.70,24.29,32.24
940.04,00:15:40,15.10,951.17,25.21,0.87,22.16,23.30,14.96,1001.00,24.29,32.28
942.24,00:15:42,13.44,846.83,26.47,0.76,20.34,24.02,15.03,1001.40,24.29,32.36
945.01,00:15:45,13.72,864.67,23.36,0.88,20.59,23.81,15.10,1001.70,24.29,32.43
947.74,00:15:47,13.72,864.17,21.58,0.90,19.48,22.54,14.79,1001.30,24.29,32.50
950.34,00:15:50,15.51,977.17,22.11,0.97,21.46,21.96,14.68,1001.30,24.29,32.59